,name,latitude,longitude,free_bikes
361,Place des Marseillais,48.82663907252554,2.4059280753135686,10
362,Charenton - Wattignies,48.83667579640627,2.391795855555629,22
363,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,32
364,Chanzy - Sud-Est,48.888912037698766,2.195632159709931,14
365,Jussieu - Guy de la Brosse,48.845665,2.355653,40
366,Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,7
367,Square René Viviani - Montebello,48.851904891406384,2.347842156887055,20
368,Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,9
369,Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,6
370,Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,19
371,Victor Hugo - Magasins Généraux,48.903281401126755,2.368072383105755,9
372,Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,18
373,Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,20
374,Evariste Galois,48.87308753734472,2.4133380129933357,6
375,Claude Bernard - Arbalète,48.83976676978202,2.347510904073715,12
376,Rapp - Place du Général Gouraud,48.858102885107,2.3004072904587,23
377,Edgar Quinet - Gaité,48.84116092896631,2.32459545135498,10
378,Place Carnot,48.85593932186797,2.441531717777252,8
379,Gravelle - Route du Bac,48.824407,2.418455,3
380,René Boulanger - Lancry,48.8685433,2.3600032,20
381,Ceinture du Lac Inferieure - Saint-Cloud,48.86218070933143,2.2617871686816216,14
382,Anatole France - Jean Lolive,48.8949922,2.4253764,5
383,Boyer-Barret - Raymond Losserand,48.83329880233322,2.3173383995890617,1
384,Piat - Parc de Belleville,48.87195626635528,2.384981390278095,6
385,Lagny - Joffre,48.84930687084088,2.417949736118317,4
386,Parc Monceau,48.881077914129,2.3095492646098,3
387,Porte d'Orléans,48.8227639,2.3249313,15
388,Place Falguière,48.83629973941847,2.3104464635252953,1
389,Vignerons - Minimes,48.841486,2.430793,8
390,Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,39
391,Ecole Militaire - Place Joffre,48.852060203582795,2.301799356937409,18
392,Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,0
393,Sommerard - Saint-Jacques,48.850310432924466,2.345015835298588,31
394,Tardieu - Chappe,48.884146759782,2.341845408082,0
395,Petites Ecuries - Faubourg Poissonnière,48.87397217237368,2.348388757504776,2
396,Gare de Bercy,48.839794573906,2.3826066032052,15
397,Pierre Ginier - Clichy,48.8867667,2.326228,2
398,Batignolles - Place de Clichy,48.88347453575669,2.326493114233017,4
399,Francoeur - Marcadet,48.89104123261663,2.340014585442034,2
400,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,4
401,Pascal - Claude Bernard,48.839061952159746,2.3499782010912895,39
402,Place Valhubert,48.844182577315,2.3640366643667,33
403,Lamennais - Washington ,48.87352990026496,2.303444892168045,7
404,Lauriston - Copernic,48.86926,2.289918,1
405,Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315,6
406,Vasco de Gama,48.83671783466264,2.283664085650799,40
407,Bineau - Louise Michel,48.88666162206972,2.2843274474143986,9
408,Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215,48
409,Bara - Henri Farman,48.833218027457846,2.2677567601203923,35
410,Carrefour Pleyel,48.92034156960326,2.3438543826341625,16
411,Navier - Epinettes,48.89587780769155,2.3226776719093327,0
412,Ledru-Rollin - Charonne,48.85345855607243,2.3772463581947094,29
413,Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,6
414,Batignolles - Abel Truchet,48.88310390458221,2.323834749088381,2
415,Gare de l'Est - Verdun,48.87615605427147,2.360914908320552,4
416,Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,14
417,Morice - Général Leclerc,48.90245471981591,2.3128929734230046,12
418,Lucien Sampaix - Récollets,48.874330377560476,2.3621229082345963,5
419,Place Jean Delay,48.823316,2.354336,2
420,Pont de Levallois-bécon ,48.8984179,2.2791311,18
421,Place Violet,48.84487893836502,2.2905756533145905,20
422,Jonquoy - Didot,48.82890454823947,2.31648076325655,2
423,Place du Général de Gaulle,48.8525288,2.4877332,14
424,Quai Voltaire,48.85894298617901,2.331418204714572,32
425,Dunois - Clisson,48.832294,2.3674523,12
426,Edouard Vaillant - Paul-Adolphe Souriau,48.83484585882868,2.2479459643363957,7
427,Michelet - Assas,48.84274150283194,2.335021197795868,5
428,Porte Dorée,48.8354337,2.4077132,16
429,Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,46
430,Belleville - Porte des Lilas,48.87660391892763,2.404769691129476,7
431,Haxo - Surmelin,48.8694370761222,2.40539657537972,0
432,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,4
433,Porte de Clignancourt.,48.897488,2.343996,2
434,Primo Levi - Frigos,48.83094844846017,2.37965351592796,32
435,Place Alphonse Deville,48.850188262662,2.3275961726904,9
436,Hôtel de Ville d'Argenteuil,48.946504,2.2496396,16
437,Mézières - Rennes ,48.85023459321703,2.3303819820284843,29
438,Place Adolphe Cherioux - Vaugirard,48.83959442800459,2.3010657727718353,20
439,Charles de Gaulle - Madrid,48.884432270368,2.2608044743538,17
440,Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,7
441,Ménilmontant - Pelleport,48.87068263384462,2.398959602331646,1
442,Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812,10
443,Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515,2
444,Belfort - Voltaire,48.8563358,2.3829901,13
445,Porte de Saint-Ouen - Henri Huchard,48.898708366365064,2.3295360803604126,20
446,Place du Maréchal Juin - Péreire,48.885263,2.298286,4
447,Victoria - Place du Chatelet,48.857992591527,2.3469167947769,21
448,Vinaigriers - Magenta,48.8731167,2.3593052,6
449,République - Danton,48.85249172181667,2.462034523487091,0
450,Colonel Monteil - Brune,48.82650293311,2.3092747998272,1
451,Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,21
452,Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,11
453,Milton - Manuel,48.878249,2.341181,2
454,Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,0
455,Mac-Mahon - Brey,48.877532084130166,2.294512536052928,5
456,Eglise d'Auteuil,48.84749841771691,2.26848387135299,6
457,Lepic - Armée d'Orient,48.88753640381415,2.334307730197907,3
458,Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.2369650006294255,14
459,Château - Bineau,48.890404028589806,2.270106375217438,6
460,Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,3
461,Mairie du 18ème,48.892939296937605,2.3445510864257812,1
462,Bridaine - Lamandé,48.8862074,2.3206239,3
463,Porte de Ménilmontant,48.8691543609174,2.40932246879487,1
464,Laffitte - Italiens,48.871815737396304,2.337201547845077,19
465,Place Lafayette,48.829654975522,2.2638675570488,45
466,Indre - Prairies,48.86254398506782,2.403290458023548,0
467,Université Paris Dauphine,48.870707839985,2.2748656198382,0
468,Lourmel - Marie Skobtsov,48.844974,2.287283,17
469,Belleville - Télégraphe,48.8756045,2.3995549,1
470,Danton - Serpente,48.85229736258167,2.3414132371544834,14
471,Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,4
472,Place de Verdun,48.8202823,2.473775,35
473,Square des Epinettes,48.89383909781389,2.325953990221024,4
474,Les Planètes ,48.8099849920804,2.4580853059887886,11
475,Chabrol - d'Hauteville,48.87701838803332,2.3513179644942284,1
476,Square du Carrefour de l'Insurrection,48.820864559770676,2.291113436222077,3
477,Square Saint-Ambroise,48.860934,2.375841,7
478,Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,14
479,Pajol - Riquet ,48.88960028134536,2.3628534749150276,7
480,Lassus - Delouvain,48.87550448459959,2.3890327325518528,0
481,Emile Blemont - Poteau,48.8943782,2.3415122,1
482,Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213,0
483,Orteaux - Mouraud,48.85558642847872,2.408762907764669,8
484,François Ponsard - La Muette ,48.8583666,2.2744515,4
485,Provence - Chaussée d'Antin,48.87428447542072,2.332976511564311,17
486,Ledru-Rollin - Place du Père Chaillet,48.856433706943704,2.379020587761426,24
487,Assas - Vaugirard,48.848274111398,2.3292413726449,18
488,Pelleport - Belgrand,48.86500081847653,2.403980836377493,4
489,Ordener - Poissonniers,48.891213890844654,2.351288666219873,2
490,Place Etienne Pernet,48.84243457133779,2.2921819612383847,31
491,Mairie du 10ème,48.872089449907,2.3575825989246,9
492,Porte d'Aubervilliers,48.89859661942376,2.3689722642302513,26
493,Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,3
494,Bellefond - Maubeuge,48.878255397645,2.3452642187476,3
495,Théâtre - Lourmel,48.8482070397636,2.2898658737540245,37
496,Aubervilliers - Curial,48.89088305227546,2.3688579350709915,2
497,Champs-Elysees - Bassano,48.87181180781605,2.3002389818429947,0
498,Balard - Montagne de la Fage,48.83850740333351,2.2782871127128606,35
499,Place Pasdeloup,48.862654215631,2.3670325062844,19
500,Méchain - Faubourg Saint-Jacques,48.83586772099485,2.33798034198275,7
501,Stade Auguste Delaune,48.80896378683884,2.4345204234123234,12
502,Maison de Radio - France,48.85132886434057,2.277785539627075,24
503,Square Léon,48.88667396788626,2.353205569088459,0
504,Jean-Baptiste Pigalle - La Bruyere,48.87939826447722,2.333709173337285,3
505,Transvaal - Charles de Gaulle ,48.848280403628806,2.2373420120857195,7
506,Belliard - Damrémont,48.89669238777841,2.338023450388167,4
507,Mozart - Jasmin,48.85286124871689,2.268483570651513,17
508,Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,11
509,Haies - Réunion,48.85386896766491,2.402426162238911,5
510,Maine - Antoine Bourdelle,48.84308531746595,2.320263946784738,2
511,Kléber - Gouverneur Général Eboué,48.826885843069796,2.2723413258790965,20
512,Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786,9
513,Pyrénées - Maraîchers,48.85714001395299,2.4043509364128113,1
514,Beaujon - Wagram,48.875352455985,2.2964416444302,4
515,Place Jacques Bonsergent,48.870948218595,2.3612049221992,20
516,Naples - Rome,48.879960700846226,2.321358695626259,5
517,Place de Passy,48.85780291711202,2.277500546942199,6
518,Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047,14
519,Pont Neuf - Rivoli,48.860089892617,2.344057559967,12
520,Gare du Nord - Dunkerque,48.880423508429,2.3527636751533,8
521,Lavandieres Sainte Opportune - Rivoli,48.859279702476,2.3466217517853,10
522,Musée d'Orsay,48.85972615790874,2.325860448181629,41
523,Bassano -  Iéna,48.868144510482075,2.296149600985935,6
524,Clichy - Place Blanche,48.883601088297,2.3332237824798,4
525,8 Mai 1945 - 10 Juillet 1940,48.784567029674,2.3979035764933,19
526,Diderot - Pierre Bourdan,48.847648620797,2.3902582749724,11
527,Lallier - Trudaine ,48.88109246617963,2.3408224806189537,0
528,Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,2
529,Pereire - Place de Wagram,48.887070607581215,2.304111124531457,10
530,Traversière - Ledru-Rollin,48.850735824128805,2.375870111706245,21
531,Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013,2
532,Sabot - Rennes,48.852575112948415,2.331552766263485,16
533,Palais des Sports,48.833468517426,2.2858720645308,3
534,Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,4
535,Hôpital Pitié Salpêtrière,48.8377016,2.3604946,15
536,Chernoviz - Raynouard,48.8569864146289,2.282173218142987,9
537,Eugène Oudiné - Dessous Des Berges,48.8256423,2.3750226,25
538,Mont Valérien - Michel Salles,48.8561915,2.2152966,2
539,Place du Moulin de Javel,48.84021670922,2.2716060653329,56
540,Batignolles - Rome,48.881823370566806,2.3202589899301524,2
541,Neuve Saint-Pierre - Beautreillis,48.85355351439652,2.3639122769236565,9
542,Alfred Roll - Berthier,48.88780857052871,2.30009529817631,8
543,Pernety - Raymond Losserand,48.834254627953,2.317609339387,0
544,Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,23
545,Villersexel - Saint-Germain,48.858297001218,2.3237934708595,6
546,Sénat - Condé,48.84954227788459,2.337939441204071,5
547,Granges aux Belles - Hôpital Saint-Louis,48.874794994841274,2.366669436984963,17
548,Parc de Choisy,48.828156251575,2.3585135329033,8
549,Aqueduc - Villette,48.883886063895,2.367198803315,2
550,Belleville - Pyrénées,48.8741908,2.3860039,2
551,Calmette,48.88104925098552,2.424993216991425,3
552,Billancourt - Général Leclerc ,48.8322649,2.2380413,15
553,Manin - Simon Bolivar,48.87649965412676,2.379407362599104,6
554,Greneta - Sebastopol,48.865242333228,2.3516669869423,15
555,Favart - Italiens,48.871446353921,2.3382901058508,11
556,Parvis Corentin Celton,48.82747252522725,2.2784319519996648,49
557,Parc André Citroën,48.840639944296655,2.2780618071556096,39
558,François 1er - Montaigne,48.866887649978096,2.306675575720671,10
559,Roquépine - Malesherbes,48.87345073390807,2.320404499769211,9
560,Bois de Vincennes.,48.8338064,2.4132221,8
561,Surcouf - Université,48.861273016278126,2.309453550914185,39
562,Ney - Charles Hermite,48.89874803977525,2.3645754531025887,19
563,Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,7
564,Saint-Amand - Labrouste,48.834097274832295,2.3087677359581,0
565,Place du Maquis du Vercors,48.877321579493575,2.4083782732486725,9
566,Jeanne Hornet - Girardot,48.873802681432146,2.427820265293122,0
567,Uzès - Montmartre,48.870790980240706,2.3431010171771054,6
568,Duroc - Place de Breteuil,48.847460641142,2.3126140236855,8
569,Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,13
570,Gare du Nord - Demarquay,48.881154,2.358411,10
571,Place François Mitterand,48.86492782016328,2.442958317697048,5
572,Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,20
573,Place Pigalle,48.8827555,2.3361566,2
574,Bastille - Beaumarchais,48.853833463852,2.3685702681541,20
575,Poissonniers - Nord,48.892511213520656,2.3522228747606277,4
576,Marignan - Champs-Elysées,48.869495661232,2.3066138139003,10
577,Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,6
578,Saint-Jacques - Tombe Issoire,48.833206330538864,2.3369108140468597,5
579,Hôtel de Ville - Pont-Marie,48.85389964552738,2.356947250664234,29
580,Bercy.,48.839966914994,2.3788625746965,10
581,Centenaire - Sorins,48.85853523359734,2.4273508787155156,5
582,Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243,0
583,Romain Rolland,48.820215229662765,2.3234144234418346,4
584,Damrémont - Caulaincourt,48.88714509078738,2.3325880989432335,1
585,Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,14
586,Square Desnouettes,48.83476837934194,2.284142297394666,7
587,Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153,8
588,Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,7
589,Mairie de Clichy,48.903653634661,2.3059353232384,32
590,Square Raymond Souplex,48.89183721478911,2.335426103165901,0
591,Convention - Saint-Charles,48.84315611111599,2.2831090539693832,14
592,Keller - La Roquette,48.8555508,2.3752778,23
593,Pont de Lodi - Dauphine,48.855296898603285,2.339947307565249,11
594,Thérèse - Opéra,48.86648351450895,2.334433421223788,22
595,Place de Finlande,48.86240833596654,2.311362437903881,13
596,Ney - Porte de Montmartre,48.897918,2.3364872,7
597,Rougemont - Poissonnière,48.871611569354755,2.345873080193996,5
598,Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305,7
599,Mairie du 15ème,48.8417762,2.2986539,8
600,Place des Larris,48.8568363,2.4780236,7
601,Manin - Crimée,48.8831217743719,2.3863670602440834,5
602,Nationale - Marcel Duchamp,48.82463749337136,2.3678014799952507,7
603,Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,16
604,Charonne - Philippe-Auguste,48.855603162026,2.39054639062,5
605,Charles Delescluze,48.85242200848887,2.380632497370243,33
606,Paul Doumer - La Tour,48.860116109626574,2.280840481911055,7
607,Poissy - Saint-Germain,48.84969649427,2.3529685288668,19
608,Vistule - Choisy,48.82365543660611,2.3615723848342896,11
609,Gambetta - Michelet,48.85273792380526,2.429966032505036,4
610,Les Juilliottes,48.8043072,2.4437362,18
611,République - Henri Barbusse,48.90661553626751,2.389432489871979,20
612,Jeûneurs - Mulhouse,48.868997,2.346925,17
613,Danielle Casanova - Place Vendôme,48.86826649822326,2.3304839059710503,28
614,Versailles - Claude Terrasse,48.84021933807409,2.263834191152959,32
615,Claude Vellefaux - Sambre et Meuse,48.875022,2.370478,2
616,Faidherbe - Dahomey,48.851358329771806,2.383823134795429,27
617,Fernand Braudel - Vincent Auriol ,48.83637852318147,2.3723404482007027,33
618,Porte Saint-Martin,48.86860172112996,2.35570102930069,14
619,Gare de l'Est - Chateau Landon,48.879305,2.362424,4
620,Place Saint-Ferdinand,48.87815529789739,2.288518047864942,3
621,Le Vau - Maurice Bertaux,48.86803439043193,2.411030612453627,1
622,Place du Canada,48.865346269362675,2.310193787964762,22
623,Arsène Houssaye - Champs-Elysées,48.873409276267,2.2977904602885,8
624,Daunou - Louis le Grand,48.869113,2.332515,14
625,Bleue - Trévise,48.87578906564573,2.347289621829987,12
626,Parc de Sceaux - Centre-Ville,48.7769529826096,2.2957214713096623,24
627,Sorbonne - Ecoles,48.849686566191,2.3434996604919,38
628,Place Mireille Havet,48.850533,2.383756,35
629,Pierre Sarrazin - Saint-Michel,48.85090814639774,2.3421307280659676,19
630,Mornay - Sully,48.84970399548416,2.364460788667202,11
631,Bachaumont - Montmartre,48.86617395079137,2.3449775576591496,24
632,Place Tony de Graaff,48.8181645,2.2458109,15
633,François 1er - Lincoln,48.869517979344,2.3024262188416,3
634,Blaise-Desgoffe - Vaugirard,48.846128877747,2.3242672160268,16
635,Ferrus - Saint-Jacques,48.8313878,2.3408563,13
636,Lamartine - Faubourg Montmartre,48.87661398289084,2.339765690267086,4
637,Mairie du 19ème,48.88256264247959,2.3812624812126164,3
638,Odessa - Départ,48.842885590081,2.3244281485677,15
639,Quai Marcel Boyer - Victor Hugo,48.82255636666729,2.392039597034455,24
640,Jardin Marguerite Long,48.8816985773914,2.2836575657129288,6
641,Place de l'Eglise - Pantin,48.892809461520265,2.4124351143836975,1
642,Melun - Jean Jaurès,48.8837796723475,2.376477420330048,0
643,Suffren - Pérignon,48.84717561492764,2.307052147596786,29
644,Jean Jaurès - Reine,48.84009622558849,2.239872515201569,23
645,Argenson - Château,48.888559314669514,2.2642001509666447,4
646,Square du Bataclan,48.8633762,2.3711327,12
647,Butte aux Cailles - Esperance,48.82758774190948,2.3492151126265526,4
648,Louis Ganne - Davout,48.86338720692607,2.409725748002529,9
649,Roquette - Folie Regnault,48.859246959155485,2.386553623578705,1
650,Vignes - Boulainvilliers,48.856399483950504,2.275240458548069,3
651,Tremblay - Lac des Minimes,48.834131261494356,2.454751655459404,27
652,Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,29
653,Place Marcel Sembat,48.83328865030686,2.2441747784614567,44
654,Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,25
655,Brochant - Clichy,48.89032998912038,2.319730559929781,6
656,René Binet - Porte de Montmartre,48.89905109950848,2.3365534096956253,6
657,Charles de Gaulle - Plateau de Vanves,48.82233088973263,2.298571803412886,6
658,René Coty - Parc Montsouris,48.82479134498032,2.336124926805496,7
659,François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,35
660,Lac Daumesnil - Saint-Maurice,48.82774555743318,2.4183654785156246,14
661,Montreuil - Voltaire,48.850507011842,2.3930755582745,13
662,Léon - Doudeauville,48.88832421845225,2.353573372638597,1
663,Moulin de la Pointe,48.82092946051445,2.3563179373741145,1
664,Place du 8 mai 1945,48.938882272105374,2.3566243797540665,22
665,Schoelcher - Raspail,48.83681733526843,2.3312794080411474,9
666,Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123,18
667,Daumesnil - Picpus,48.8374688,2.401765,20
668,Place Charles Vallin,48.835523812041,2.3025986552238,7
669,Le Corbusier - Jean Jaurès,48.83780830557548,2.2408381104469304,25
670,Beaumarchais - Pas de la Mule,48.855580507049,2.3684333673431,17
671,Place Centrale,48.78740167690531,2.2278830409049992,3
672,Mairie du 9ème,48.87326713758289,2.340753448052758,10
673,Jean Moulin - Paul Doumer,48.8622179854695,2.45533436536789,1
674,Boutroux - Porte de Vitry,48.822632,2.377738,43
675,Jules Guesde - Alsace,48.89056627550627,2.295077741146088,5
676,Véron - Lepic,48.88526123395252,2.334559857845307,3
677,Commandant l'Herminier - Gallieni,48.847040552603,2.4160453677177,3
678,Pont De Charenton,48.8179685,2.4199531,17
679,Pierre Brossolette - Adolphe Pinard,48.82177227954821,2.313155829906464,2
680,Station Paris Basketball - Stade Georges Carpentier,48.82048243838136,2.366832196712494,4
681,Gare de Nanterre Ville,48.8950295,2.1957932,36
682,Senard - Charles Blum,48.857315824799,2.221091687679291,3
683,Charles de Gaulle - Orléans ,48.88092225101522,2.271581590175629,12
684,Saint-Fargeau - Mortier,48.87266656122256,2.407912909984589,5
685,Gergovie - Vercingétorix,48.83453413883994,2.313154547426182,2
686,Londres - Amsterdam,48.878034461504,2.3264835409694,0
687,Choisy - Tolbiac,48.82591155587,2.3602393269539,1
688,Mahatma Gandhi,48.876356,2.264205,8
689,Pyramide - Parc Floral,48.837442,2.440452,32
690,Jules Guesde - Laennec,48.87628983900398,2.5006942078471184,0
691,Demi-Lune - Aristide Briand,48.87626381919953,2.4562818557024,5
692,Bois de Vincennes - Porte Jaune,48.838751246689455,2.4605489149689674,15
693,Guy Môquet - Saint-Ouen,48.892777719023975,2.3270335793495183,4
694,Pré Saint-Gervais - Lilas,48.87787062698808,2.39590734243393,2
695,Choron - Martyrs,48.877851443502536,2.3396701365709305,1
696,Sambre et Meuse - Villette,48.874405666217,2.3738072379951,5
697,Place du Président Salvador Allende,48.897307310356055,2.40079153681279,8
698,Square Edmond Pépin,48.883656206899,2.4033531546593,4
699,Clapeyron - Moscou,48.88078819514121,2.324815057218075,4
700,Boussingault - Tolbiac,48.82603516605852,2.342176808004326,6
701,Paul Klee - Place Augusta Holmes,48.838946417408025,2.3704235663952966,37
702,Jacquard - Ternaux ,48.8646605,2.373162,18
703,Alexander Fleming - Belvédère,48.88179064200294,2.4030599377642674,0
704,Honoré d'Estienne d'Ovres - Grilles,48.89056394743836,2.4064831843792427,6
705,Eylau - Trocadéro,48.863354122371,2.2864209115505,11
706,Santé - Arago,48.83507657562064,2.3415737262044938,7
707,Athènes - Clichy,48.878113787876,2.32956021945824,1
708,Paul Barruel - Vaugirard,48.84014918546239,2.3044332861900334,15
709,Longchamp - Place d'Iéna,48.86491723343388,2.2926748171448708,14
710,Parc Suzanne Lenglen,48.833250690537874,2.2765403240919113,45
711,Louis Blanc - Jemmapes,48.879330755297346,2.368448562920093,1
712,Averroès - Aimé Césaire,48.91405323432864,2.412636950612068,18
713,Place de la Montagne du Goulet,48.8443415,2.2773844,7
714,Gare de Lyon - Van Gogh,48.843839785643,2.3704450240357,36
715,Charles Lecocq - Lecourbe,48.84044,2.294867,21
716,Quai de Valmy,48.88126951579429,2.368186041712761,3
717,Place d'Italie - Vincent Auriol,48.831481874467,2.3567550292319,7
718,Square de la rue Pixérécourt,48.8736824,2.3960278,0
719,Place du Front Populaire - George Sand,48.90680713698062,2.364541214992642,17
720,Bastille - Quai de la Rapée,48.84682410855,2.3669364675879,17
721,Auguste Blanqui - Glacière,48.831151602964354,2.3438221961259837,6
722,Mazagran - Pierre de Coubertin,48.816218640260445,2.344226874411106,5
723,Place Fernand Forest,48.849269143835926,2.2818631678819656,26
